Country,Qualification,Work Type,Experience (Years),Job Title,Salary ($),Job Portal,Gender Preference,Job Posting Date,Job Posting Time,Company Size,Latitude,Longitude
Germany,B.Tech,Full time,4,AeroSpace Engineer,63072.27,Indeed,Female,2021-07-31,16:13,224395,54.65641414888442,10.956299943829016
India,B.Tech,Full time,19,AeroSpace Engineer,102370.7,Indeed,Female,2022-09-05,15:42,287899,26.27437592382332,76.55811945926972
India,B.Tech,Full time,18,AeroSpace Engineer,142848.66,Indeed,Female,2022-10-01,16:18,86790,15.364886564441356,73.04038351215374
India,B.Tech,Full time,4,Art Teacher,83605.67,Indeed,Female,2023-05-24,17:26,276636,18.749761861872425,90.44485841678039
Germany,B.Tech,Full time,16,Art Teacher,63457.4,Indeed,Female,2021-05-17,14:49,359839,52.478926781624125,6.79763961633617
India,B.Tech,Full time,15,Art Teacher,41300.57,Indeed,Female,2020-06-04,13:16,423491,22.75948927793547,81.12785623583459
Germany,B.Tech,Full time,12,Art Teacher,111211.59,Indeed,Female,2020-04-29,13:34,409349,53.94176715339118,8.732367352883925
Germany,B.Tech,Full time,5,Data Scientist,93989.12,Indeed,Female,2022-03-22,13:12,332673,54.575817868456,8.313980642254014
Germany,B.Tech,Full time,11,AeroSpace Engineer,39663.18,Indeed,Female,2021-12-05,17:25,497667,49.89110829629864,9.726929579333605
Germany,B.Tech,Full time,8,Art Teacher,69855.89,Indeed,Female,2020-10-19,14:38,147624,49.769562654372564,5.911140693785218
India,B.Tech,Full time,10,Art Teacher,118823.09,Indeed,Female,2023-04-21,15:31,160241,10.684104980889863,86.14423846740245
Germany,B.Tech,Full time,11,Data Scientist,25773.68,Indeed,Female,2020-09-03,14:24,220862,48.08762458536093,11.395478560687835
Germany,B.Tech,Full time,8,Art Teacher,15201.69,Indeed,Female,2020-04-26,13:10,461993,54.23812708634885,5.95766935484393
India,B.Tech,Full time,3,AeroSpace Engineer,25998.26,Indeed,Female,2023-01-06,12:38,81566,15.542721403654175,93.86236457124953
India,B.Tech,Full time,17,Data Scientist,63405.31,Indeed,Female,2022-11-24,17:46,442342,36.32617934220338,69.24514590909727
Germany,B.Tech,Full time,14,Data Scientist,141485.24,Indeed,Female,2023-03-16,12:22,217832,51.90219187576579,10.469780816936396
Germany,B.Tech,Full time,13,Art Teacher,130773.03,Indeed,Female,2022-09-19,17:45,140760,52.08000911841813,13.848572360780185
India,B.Tech,Full time,5,Art Teacher,144257.41,Indeed,Female,2022-08-25,14:30,432484,13.196631955681992,89.5234030928601
Germany,B.Tech,Full time,11,Data Scientist,44259.03,Indeed,Female,2020-12-24,13:01,331249,50.84895481236068,7.669777878408155
India,B.Tech,Full time,18,Art Teacher,26520.16,Indeed,Female,2020-08-16,12:49,321847,26.99427868258399,95.06668522210202
India,B.Tech,Full time,16,Data Scientist,16174.99,Indeed,Female,2020-10-06,12:46,476630,25.812858521862623,74.191363726802
India,B.Tech,Full time,18,Data Scientist,40199.07,Indeed,Female,2021-07-22,17:31,214983,37.2805772025357,83.88357004223964
Germany,B.Tech,Full time,19,Data Scientist,52645.83,Indeed,Female,2021-12-03,16:45,103082,49.64489100276944,13.797462746911723
India,B.Tech,Full time,11,Art Teacher,52241.25,Indeed,Female,2022-12-05,12:21,141765,36.07607238150527,92.12393206704661
Germany,B.Tech,Full time,14,AeroSpace Engineer,80278.44,Indeed,Female,2023-07-24,14:03,363201,52.12809143759051,10.474733949024282
India,B.Tech,Full time,7,Art Teacher,61056.08,Indeed,Female,2020-07-08,17:31,135935,22.948650324285065,75.5849434142404
India,B.Tech,Full time,19,Art Teacher,40240.16,Indeed,Female,2020-03-22,14:52,297057,35.015146314571865,80.55730599628873
Germany,B.Tech,Full time,3,Data Scientist,32500.02,Indeed,Female,2022-04-16,13:19,83115,54.17855053334833,7.995114200106865
India,B.Tech,Full time,4,Art Teacher,42283.66,Indeed,Female,2021-01-23,16:57,392316,32.641691279427256,75.74672290345667
Germany,B.Tech,Full time,14,AeroSpace Engineer,122925.27,Indeed,Female,2023-01-30,15:24,436816,50.82258387273636,9.179268203641973
India,B.Tech,Full time,13,AeroSpace Engineer,13350.4,Indeed,Female,2021-12-12,16:04,348505,20.799964936982363,86.53543329105882
Germany,B.Tech,Full time,11,Art Teacher,61405.6,Indeed,Female,2021-06-05,12:19,319532,53.69063960927744,7.179006939039933
Germany,B.Tech,Full time,5,Data Scientist,51612.89,Indeed,Female,2023-02-13,16:54,160460,51.56027883156175,13.816429270200018
Germany,B.Tech,Full time,13,Art Teacher,79811.66,Indeed,Female,2020-03-10,15:32,391467,51.12516726893783,7.417604021354514
India,B.Tech,Full time,8,Art Teacher,44889.88,Indeed,Female,2020-03-15,16:03,174795,33.00449250394659,85.61333597773128
India,B.Tech,Full time,15,Data Scientist,60003.53,Indeed,Female,2023-07-12,14:38,258385,35.57564513765013,76.31223360372364
India,B.Tech,Full time,10,Data Scientist,121677.34,Indeed,Female,2023-04-02,12:12,408126,36.88907307750084,74.66869031160616
Germany,B.Tech,Full time,6,AeroSpace Engineer,49751.95,Indeed,Female,2021-05-12,15:26,413199,52.098551158924764,12.802891816228822
India,B.Tech,Full time,8,Art Teacher,111051.61,Indeed,Female,2022-11-25,14:59,119912,29.61242820902209,80.313994631426
Germany,B.Tech,Full time,10,AeroSpace Engineer,10380.32,Indeed,Female,2020-03-18,15:07,139463,49.4967808181288,12.531984814247622
Germany,B.Tech,Full time,17,Art Teacher,32657.45,Indeed,Female,2020-12-26,17:22,389937,53.476875346223835,10.852931949514364
India,B.Tech,Full time,9,Art Teacher,67571.98,Indeed,Female,2021-12-13,14:49,112694,15.201094685840566,73.40976539656016
India,B.Tech,Full time,10,Data Scientist,26435.76,Indeed,Female,2021-12-18,17:26,220869,21.513942698484172,80.19185039259028
Germany,B.Tech,Full time,17,AeroSpace Engineer,45034.08,Indeed,Female,2022-08-07,12:31,157144,53.54460713074599,7.874484844335772
India,B.Tech,Full time,9,Data Scientist,13333.07,Indeed,Female,2020-11-06,13:03,88920,37.21430635804347,72.86344580514897
Germany,B.Tech,Full time,10,AeroSpace Engineer,147137.8,Indeed,Female,2020-08-08,15:00,98913,48.318601571649836,10.055908642106033
India,B.Tech,Full time,12,Art Teacher,110245.99,Indeed,Female,2021-09-27,13:56,194965,14.404293536386874,90.28936432609197
Germany,B.Tech,Full time,16,AeroSpace Engineer,39064.15,Indeed,Female,2020-09-19,16:53,122784,49.219170424757976,14.406078126547218
India,B.Tech,Full time,20,Data Scientist,93647.88,Indeed,Female,2021-05-18,17:05,159281,34.60629739046024,94.90725763781907
Germany,B.Tech,Full time,11,AeroSpace Engineer,57469.63,Indeed,Female,2021-07-21,13:35,119663,47.39003286654093,7.013478160605445
India,B.Tech,Full time,4,Art Teacher,25996.38,Indeed,Female,2022-06-07,12:22,189906,8.820371859890432,82.6087222437272
India,B.Tech,Full time,4,AeroSpace Engineer,39460.9,Indeed,Female,2020-08-08,16:25,492106,27.019088774772165,69.83259365045667
India,B.Tech,Full time,16,Data Scientist,21446.75,Indeed,Female,2020-05-09,17:42,298111,17.013096753405144,81.34058498200518
Germany,B.Tech,Full time,9,AeroSpace Engineer,112708.64,Indeed,Female,2023-06-27,15:19,404240,50.58173758028192,13.809685704210416
India,B.Tech,Full time,14,AeroSpace Engineer,56621.93,Indeed,Female,2021-08-12,12:29,418790,18.171959748068105,81.89937143234997
India,B.Tech,Full time,3,Art Teacher,26830.53,Indeed,Female,2021-07-07,12:32,97018,27.415959641439876,95.45907044406817
Germany,B.Tech,Full time,7,Art Teacher,132617.56,Indeed,Female,2022-03-22,17:04,343323,54.46470160176003,13.611774821635874
Germany,B.Tech,Full time,16,AeroSpace Engineer,28685.97,Indeed,Female,2023-03-16,17:39,458203,52.287146412816064,6.780510529884399
Germany,B.Tech,Full time,14,Art Teacher,47049.81,Indeed,Female,2022-05-05,13:49,105640,51.3921178422852,14.669777741814148
Germany,B.Tech,Full time,18,AeroSpace Engineer,148638.64,Indeed,Female,2020-05-12,14:59,401525,47.58434157470733,13.242048300175096
Germany,B.Tech,Full time,20,Art Teacher,34352.59,Indeed,Female,2022-12-16,14:44,448739,53.90638703198641,12.749354938944883
Germany,B.Tech,Full time,9,AeroSpace Engineer,19230.75,Indeed,Female,2020-09-01,17:53,479753,49.19792241661316,9.960824120207121
India,B.Tech,Full time,15,Data Scientist,77886.36,Indeed,Female,2022-05-13,14:00,412582,14.768873152440104,73.46514120361542
India,B.Tech,Full time,15,Data Scientist,67962.1,Indeed,Female,2021-08-02,12:03,473970,30.515899853993822,88.49440283683268
Germany,B.Tech,Full time,4,AeroSpace Engineer,24108.38,Indeed,Female,2021-04-05,16:25,102839,50.302488913467585,6.690218638014075
India,B.Tech,Full time,7,Art Teacher,55696.13,Indeed,Female,2021-05-05,15:57,249705,20.687004553710363,95.54496556961158
Germany,B.Tech,Full time,8,AeroSpace Engineer,45958.1,Indeed,Female,2022-12-06,13:37,145670,54.65975501296842,11.706246496611577
Germany,B.Tech,Full time,6,AeroSpace Engineer,74616.27,Indeed,Female,2022-12-27,15:55,96230,47.92141507413802,12.290145987959274
India,B.Tech,Full time,12,Data Scientist,107963.01,Indeed,Female,2020-09-11,14:06,389826,21.490667659619618,95.7695536204463
India,B.Tech,Full time,9,Data Scientist,76588.53,Indeed,Female,2022-11-11,13:05,98388,27.195543770069797,94.75439943301028
India,B.Tech,Full time,8,Art Teacher,53113.99,Indeed,Female,2021-05-14,13:40,388000,25.627002410792436,82.26424667093099
Germany,B.Tech,Full time,19,Data Scientist,10302.94,Indeed,Female,2020-07-08,17:37,230993,51.60392303124596,14.009190037164899
India,B.Tech,Full time,14,Data Scientist,123308.81,Indeed,Female,2021-10-31,17:40,243437,18.343580312509083,69.58211858911666
India,B.Tech,Full time,16,AeroSpace Engineer,49265.43,Indeed,Female,2023-02-07,13:39,498352,10.355054355990607,88.26850147276369
India,B.Tech,Full time,9,Art Teacher,108298.14,Indeed,Female,2020-03-17,12:26,384555,27.63942296917785,69.12375025575159
India,B.Tech,Full time,4,Art Teacher,42068.9,Indeed,Female,2020-02-19,17:22,275858,23.42001654942291,73.74543713553867
India,B.Tech,Full time,7,Data Scientist,43737.5,Indeed,Female,2022-01-04,15:43,389065,13.749629323622024,70.10034124084088
Germany,B.Tech,Full time,20,Data Scientist,141244.85,Indeed,Female,2023-04-11,15:53,245446,47.83679985412307,12.013612683960801
Germany,B.Tech,Full time,15,Data Scientist,120794.06,Indeed,Female,2022-06-18,15:07,123409,47.96446033790243,6.572789663118556
India,B.Tech,Full time,16,AeroSpace Engineer,38788.93,Indeed,Female,2020-10-05,17:12,218819,23.673253958215298,74.62387460167602
India,B.Tech,Full time,11,AeroSpace Engineer,113199.08,Indeed,Female,2021-03-23,12:36,499181,21.053994978153142,80.66493901361864
India,B.Tech,Full time,6,AeroSpace Engineer,146730.57,Indeed,Female,2023-01-04,17:05,235904,15.753107426117754,88.03144158925177
Germany,B.Tech,Full time,20,AeroSpace Engineer,44385.72,Indeed,Female,2023-06-05,16:36,450083,47.368114881464486,8.178458475874372
India,B.Tech,Full time,15,AeroSpace Engineer,37899.62,Indeed,Female,2021-11-27,12:03,172744,17.11406326173711,71.55622475021234
India,B.Tech,Full time,20,Art Teacher,34366.73,Indeed,Female,2021-12-08,14:42,88278,36.16711733250627,70.68843279978158
Germany,B.Tech,Full time,12,AeroSpace Engineer,136415.27,Indeed,Female,2023-02-10,14:14,179875,50.75360446400397,11.128682318266065
Germany,B.Tech,Full time,15,Art Teacher,119615.39,Indeed,Female,2022-03-21,17:04,364311,50.2375239624613,14.187379361945315
Germany,B.Tech,Full time,5,Art Teacher,66032.6,Indeed,Female,2020-03-31,13:38,238818,49.94642252026691,12.853987125920309
Germany,B.Tech,Full time,19,Art Teacher,44275.32,Indeed,Female,2020-10-25,17:58,481245,54.435201398213124,9.45232064456386
India,B.Tech,Full time,4,Art Teacher,46715.67,Indeed,Female,2022-04-16,17:11,321349,25.69829117431739,73.31100807206549
Germany,B.Tech,Full time,3,Data Scientist,20215.89,Indeed,Female,2021-11-08,14:18,454906,54.59928898081057,11.416278362766288
India,B.Tech,Full time,9,AeroSpace Engineer,23116.54,Indeed,Female,2021-09-11,12:00,294016,21.992518595900798,71.47439097199276
Germany,B.Tech,Full time,20,AeroSpace Engineer,79487.36,Indeed,Female,2022-03-21,12:00,270840,52.18744329221732,12.446743335913956
India,B.Tech,Full time,16,Data Scientist,94889.26,Indeed,Female,2021-09-22,17:01,447787,15.060242250015337,89.23477076786324
India,B.Tech,Full time,3,Art Teacher,20244.52,Indeed,Female,2022-04-15,15:55,364691,32.09636036613538,87.01161477683725
Germany,B.Tech,Full time,16,Art Teacher,95499.16,Indeed,Female,2023-01-11,16:26,440750,50.531272680262724,8.802440055110747
India,B.Tech,Full time,5,AeroSpace Engineer,28967.84,Indeed,Female,2022-01-25,16:11,117604,9.666177278100857,96.32931321198058
Germany,B.Tech,Full time,8,AeroSpace Engineer,95870.13,Indeed,Female,2020-04-01,15:33,308644,50.598605536572904,9.194688906978142
Germany,B.Tech,Full time,5,Art Teacher,34822.5,Indeed,Female,2022-11-10,13:19,313952,50.07492492682645,14.179583012205804
Germany,B.Tech,Full time,8,Art Teacher,26601.54,Indeed,Female,2022-05-15,14:42,89717,53.48491495040755,14.464992905883381
India,B.Tech,Full time,16,AeroSpace Engineer,83520.46,Indeed,Female,2021-03-28,14:52,318817,12.113649814035396,87.74547638489048
India,B.Tech,Full time,15,Data Scientist,46833.75,Indeed,Female,2021-05-22,12:21,334733,30.697808138243524,86.6080474670981
India,B.Tech,Full time,9,AeroSpace Engineer,38447.9,Indeed,Female,2020-08-05,12:58,470820,14.253925493382404,93.1631505607049
Germany,B.Tech,Full time,15,AeroSpace Engineer,86203.97,Indeed,Female,2022-01-28,14:40,136191,51.921017423921285,6.352449938931978
India,B.Tech,Full time,19,Art Teacher,128696.61,Indeed,Female,2023-04-11,16:21,468716,13.179350481192785,90.64244784830714
India,B.Tech,Full time,8,Art Teacher,32922.32,Indeed,Female,2023-02-10,17:53,329194,33.38200619720591,73.78420173420429
Germany,B.Tech,Full time,9,AeroSpace Engineer,45574.57,Indeed,Female,2020-09-25,12:59,481594,47.54519559354403,8.492988685974481
Germany,B.Tech,Full time,8,Art Teacher,55066.32,Indeed,Female,2021-03-26,16:49,333502,54.300895750459894,7.1660977337747465
Germany,B.Tech,Full time,20,AeroSpace Engineer,51703.42,Indeed,Female,2022-12-14,15:26,158752,53.93937267871003,11.379568460453665
Germany,B.Tech,Full time,12,AeroSpace Engineer,23049.24,Indeed,Female,2021-04-24,14:44,307138,51.03185677738961,12.477380242293325
India,B.Tech,Full time,18,Data Scientist,38351.62,Indeed,Female,2020-12-13,15:01,277934,28.036694297124555,77.10920853667477
Germany,B.Tech,Full time,5,Art Teacher,37658.36,Indeed,Female,2022-12-24,13:02,206163,49.946891791776935,14.973898106687066
India,B.Tech,Full time,9,Data Scientist,58694.25,Indeed,Female,2022-06-08,17:22,424823,24.010495309227352,82.90538365090512
Germany,B.Tech,Full time,7,Art Teacher,94303.23,Indeed,Female,2023-04-16,14:45,221727,53.180619750359966,8.839690684875464
India,B.Tech,Full time,20,AeroSpace Engineer,92049.1,Indeed,Female,2021-06-16,14:47,261784,20.708384607116507,95.05088997447749
Germany,B.Tech,Full time,19,AeroSpace Engineer,46021.46,Indeed,Female,2020-11-09,13:11,193077,50.837291450473685,8.996134414179444
India,B.Tech,Full time,15,AeroSpace Engineer,115838.29,Indeed,Female,2023-02-10,15:53,149063,27.960613071488766,83.68765484951575
India,B.Tech,Full time,19,Art Teacher,11013.33,Indeed,Female,2020-10-19,12:15,281795,9.744894529751903,89.03745274218159
Germany,B.Tech,Full time,11,Art Teacher,46999.08,Indeed,Female,2020-10-01,14:45,378585,54.38109142039899,14.069906763572465
India,B.Tech,Full time,11,Art Teacher,136124.69,Indeed,Female,2022-03-23,12:27,317505,30.96357965209991,89.72825457061214
Germany,B.Tech,Full time,3,Art Teacher,148569.89,Indeed,Female,2021-03-22,17:02,460094,50.22792402747794,7.958057826728213
Germany,B.Tech,Full time,20,AeroSpace Engineer,61877.03,Indeed,Female,2021-10-08,17:14,400890,49.53263543991862,13.884114236275789
India,B.Tech,Full time,6,Art Teacher,34057.46,Indeed,Female,2020-10-28,13:30,309061,20.801873295298368,74.63219513085667
India,B.Tech,Full time,6,Art Teacher,133664.48,Indeed,Female,2020-01-02,13:24,293427,31.341246746942673,91.51563420693772
India,B.Tech,Full time,3,Art Teacher,19138.52,Indeed,Female,2021-08-28,17:29,392142,17.762262120283417,73.60074354897242
Germany,B.Tech,Full time,9,Art Teacher,110706.74,Indeed,Female,2021-01-02,15:51,309064,52.23528770516619,11.964749477395607
Germany,B.Tech,Full time,10,AeroSpace Engineer,141342.9,Indeed,Female,2020-11-11,16:18,437726,48.93592028822233,11.926930391176374
India,B.Tech,Full time,14,Art Teacher,100479.82,Indeed,Female,2023-04-01,15:26,219701,20.738562796359503,72.23410128913476
India,B.Tech,Full time,10,Art Teacher,64701.47,Indeed,Female,2022-10-20,12:28,338432,29.329143217049662,93.0550613319125
Germany,B.Tech,Full time,16,AeroSpace Engineer,14838.6,Indeed,Female,2022-05-25,13:43,172582,49.59620815222359,7.709845283152477
Germany,B.Tech,Full time,16,AeroSpace Engineer,131384.53,Indeed,Female,2021-09-04,13:09,319496,51.3335630873498,13.26365037974116
India,B.Tech,Full time,13,AeroSpace Engineer,66856.91,Indeed,Female,2020-12-26,16:01,443828,12.047440994909145,96.29269588855968
India,B.Tech,Full time,10,Art Teacher,64858.19,Indeed,Female,2022-12-24,14:37,108924,12.259381472888444,87.39679436800316
Germany,B.Tech,Full time,13,Art Teacher,79207.86,Indeed,Female,2020-12-18,15:02,160591,49.95444827326403,11.713056738657977
Germany,B.Tech,Full time,10,Data Scientist,37509.49,Indeed,Female,2022-08-03,17:21,221706,53.806984328629596,10.944408046506592
Germany,B.Tech,Full time,8,Art Teacher,32849.76,Indeed,Female,2021-02-12,13:12,137445,47.834883066964366,9.084149996819333
Germany,B.Tech,Full time,18,Art Teacher,95856.32,Indeed,Female,2021-04-13,16:11,290640,54.78418553451602,14.8573712569946
India,B.Tech,Full time,4,Data Scientist,75889.62,Indeed,Female,2020-12-03,16:38,157940,34.009200434757695,76.53403518095978
Germany,B.Tech,Full time,10,Data Scientist,55560.93,Indeed,Female,2023-06-04,16:13,228038,48.0118684093745,6.402340790089706
Germany,B.Tech,Full time,12,Art Teacher,40364.36,Indeed,Female,2023-07-28,16:46,292842,47.78833511574827,13.646564997632645
India,B.Tech,Full time,15,Data Scientist,24696.74,Indeed,Female,2022-10-29,16:07,210601,9.436985106616213,95.83022017296406
India,B.Tech,Full time,19,AeroSpace Engineer,16279.22,Indeed,Female,2020-12-24,16:50,487819,31.134334451036395,72.27387820580415
India,B.Tech,Full time,16,Data Scientist,114825.46,Indeed,Female,2022-12-28,15:30,494152,26.55818719637402,95.75923451355169
Germany,B.Tech,Full time,10,AeroSpace Engineer,120931.08,Indeed,Female,2021-06-25,13:23,276037,52.879325610035224,12.426231441982065
Germany,B.Tech,Full time,17,AeroSpace Engineer,129303.61,Indeed,Female,2020-03-19,15:40,141759,52.244331815891705,6.631347740240999
India,B.Tech,Full time,8,Art Teacher,140113.33,Indeed,Female,2022-06-07,15:00,157720,23.633810795226303,77.71400432361419
Germany,B.Tech,Full time,12,Art Teacher,131998.08,Indeed,Female,2022-03-10,13:59,250757,49.54639850145841,9.681546166879127
India,B.Tech,Full time,17,Data Scientist,21333.73,Indeed,Female,2022-12-28,14:40,464462,21.47069547219499,89.44391520382386
India,B.Tech,Full time,15,Data Scientist,52619.88,Indeed,Female,2021-08-13,15:50,476660,22.576460832969403,81.05955229215486
India,B.Tech,Full time,4,Data Scientist,105086.41,Indeed,Female,2022-12-29,13:31,271973,10.650678432199372,83.5748127329156
India,B.Tech,Full time,16,Data Scientist,89892.83,Indeed,Female,2022-06-29,16:26,289569,35.27619254723189,96.74552574233226
India,B.Tech,Full time,7,Art Teacher,86285.39,Indeed,Female,2020-04-21,15:45,123637,9.152535737976883,79.85723241267732
Germany,B.Tech,Full time,18,Data Scientist,112217.0,Indeed,Female,2022-01-01,15:49,264939,52.82492417014019,7.29608238131469
India,B.Tech,Full time,20,Art Teacher,39560.24,Indeed,Female,2021-10-27,12:12,489152,23.641461958050957,81.05952587274626
India,B.Tech,Full time,16,Data Scientist,67645.95,Indeed,Female,2022-02-03,13:43,338758,19.272227879972103,95.59336018142204
India,B.Tech,Full time,17,Art Teacher,107382.34,Indeed,Female,2023-03-25,15:30,457985,26.944096755590593,75.76235209326677
Germany,B.Tech,Full time,3,Art Teacher,22465.54,Indeed,Female,2020-03-26,14:04,383420,53.34972404931405,8.1844718621775
India,B.Tech,Full time,10,Data Scientist,140819.98,Indeed,Female,2023-04-24,16:55,360781,37.04792181935041,87.15556252431396
Germany,B.Tech,Full time,4,Art Teacher,20520.55,Indeed,Female,2021-03-13,13:38,240878,47.67563415792323,8.465773959683098
Germany,B.Tech,Full time,5,Art Teacher,123445.85,Indeed,Female,2021-03-16,14:59,118605,54.107639304322376,9.497889259310588
Germany,B.Tech,Full time,9,AeroSpace Engineer,136691.14,Indeed,Female,2020-04-29,13:28,265972,50.11075863209695,14.087649672322787
Germany,B.Tech,Full time,14,Data Scientist,24818.41,Indeed,Female,2020-01-06,16:17,267509,49.27640199722549,9.35577800259463
India,B.Tech,Full time,6,AeroSpace Engineer,90328.09,Indeed,Female,2020-05-21,12:09,222624,34.77322909006018,72.01332865324031
Germany,B.Tech,Full time,16,Data Scientist,100910.97,Indeed,Female,2020-03-28,13:56,188736,49.62408368906602,6.484390963314704
India,B.Tech,Full time,18,Data Scientist,130235.06,Indeed,Female,2023-06-15,16:42,169235,31.535862875958834,96.63627700200439
Germany,B.Tech,Full time,6,AeroSpace Engineer,63944.05,Indeed,Female,2021-10-07,13:59,88512,48.70822334904908,11.269157140879901
India,B.Tech,Full time,15,Art Teacher,125443.59,Indeed,Female,2022-01-31,14:02,218127,22.066084358990544,88.50334491522072
Germany,B.Tech,Full time,9,Art Teacher,123520.4,Indeed,Female,2020-08-07,14:47,351632,51.75987273917939,7.453948975955187
India,B.Tech,Full time,10,AeroSpace Engineer,88379.37,Indeed,Female,2020-04-13,17:57,267820,31.681553309932895,79.13590202571201
India,B.Tech,Full time,13,Art Teacher,80464.3,Indeed,Female,2020-07-08,15:50,243995,29.928648393164636,79.47643201111069
India,B.Tech,Full time,19,AeroSpace Engineer,122484.35,Indeed,Female,2022-01-06,12:10,322993,29.659382953451356,79.24333512532125
Germany,B.Tech,Full time,16,Data Scientist,130996.48,Indeed,Female,2022-02-24,15:55,252357,54.881508856472614,14.469400139052297
India,B.Tech,Full time,17,Art Teacher,25960.98,Indeed,Female,2022-03-31,16:48,223373,17.518858317539898,84.05912690112932
Germany,B.Tech,Full time,3,AeroSpace Engineer,57874.31,Indeed,Female,2020-02-07,15:14,148763,52.23307143278356,9.20076987121734
Germany,B.Tech,Full time,13,Data Scientist,63671.13,Indeed,Female,2022-03-04,14:20,358359,49.378397051473165,10.278641183452748
India,B.Tech,Full time,11,Art Teacher,40083.07,Indeed,Female,2021-12-04,12:02,459223,8.93905187560215,72.52255925753238
India,B.Tech,Full time,12,Art Teacher,65994.97,Indeed,Female,2021-08-13,12:09,254937,25.14514017460975,78.8512567816405
Germany,B.Tech,Full time,9,AeroSpace Engineer,78827.65,Indeed,Female,2022-01-05,14:32,140528,52.402926921604994,7.81804918496904
Germany,B.Tech,Full time,14,Data Scientist,47573.58,Indeed,Female,2020-03-21,13:48,141216,53.16755112828692,13.049179726592877
India,B.Tech,Full time,7,AeroSpace Engineer,143978.01,Indeed,Female,2022-11-05,12:50,393785,31.946670998761988,76.90914187773146
Germany,B.Tech,Full time,7,Art Teacher,67372.83,Indeed,Female,2021-03-21,12:13,329725,53.66130261530549,11.464586963492383
Germany,B.Tech,Full time,14,Data Scientist,19883.52,Indeed,Female,2022-03-09,15:37,427505,53.50195450582388,6.852029895973247
Germany,B.Tech,Full time,15,Art Teacher,115790.35,Indeed,Female,2022-05-04,17:01,483091,52.39215596770045,14.957257229152816
Germany,B.Tech,Full time,5,Art Teacher,82669.94,Indeed,Female,2023-07-15,17:01,264666,53.57156550969259,11.995392430439585
India,B.Tech,Full time,5,Art Teacher,64827.9,Indeed,Female,2021-09-04,17:01,112501,10.577370511769765,95.53367530133468
India,B.Tech,Full time,8,AeroSpace Engineer,76305.38,Indeed,Female,2022-04-29,16:56,290086,31.09928473953746,90.45660702525373
India,B.Tech,Full time,6,AeroSpace Engineer,33838.1,Indeed,Female,2021-12-14,15:51,326753,26.743549944970574,77.9157832437547
Germany,B.Tech,Full time,13,Art Teacher,131864.99,Indeed,Female,2020-07-20,14:58,496657,51.313958818948166,7.198308365635239
India,B.Tech,Full time,15,Data Scientist,119207.13,Indeed,Female,2021-12-31,17:50,490642,27.40986496355086,85.93419235591686
Germany,B.Tech,Full time,17,AeroSpace Engineer,61395.79,Indeed,Female,2021-06-23,13:23,473691,49.16676253287075,14.84722265783433
Germany,B.Tech,Full time,20,AeroSpace Engineer,80776.61,Indeed,Female,2023-07-18,13:26,200600,54.142643732686984,10.293542029594125
India,B.Tech,Full time,7,Art Teacher,19818.21,Indeed,Female,2023-02-20,12:48,463279,34.0372429654138,89.65050029682138
India,B.Tech,Full time,9,Data Scientist,112640.55,Indeed,Female,2022-09-05,13:18,479177,14.490556654265927,95.15703726239548
Germany,B.Tech,Full time,8,Data Scientist,13217.53,Indeed,Female,2023-06-24,15:17,98917,50.166665806307336,8.206083933174549
India,B.Tech,Full time,14,Data Scientist,136887.41,Indeed,Female,2022-10-21,13:43,286663,34.451337772684134,81.08816962032796
Germany,B.Tech,Full time,16,Art Teacher,77814.79,Indeed,Female,2023-04-08,17:18,366463,53.95500298926626,11.928860633977028
Germany,B.Tech,Full time,8,Data Scientist,87656.68,Indeed,Female,2021-05-26,12:07,109182,47.80726934506526,10.776386843720708
India,B.Tech,Full time,15,Data Scientist,50470.82,Indeed,Female,2021-11-01,15:58,268388,26.056024116506606,73.54753817540043
India,B.Tech,Full time,20,AeroSpace Engineer,91169.86,Indeed,Female,2023-02-18,16:02,374401,34.155944666936975,68.80057790822453
India,B.Tech,Full time,3,Art Teacher,95880.08,Indeed,Female,2022-08-12,13:44,484522,24.68215006864095,80.75213085618684
Germany,B.Tech,Full time,5,Data Scientist,112116.41,Indeed,Female,2020-06-23,14:32,413397,52.59265536216888,11.152211353471632
India,B.Tech,Full time,20,Data Scientist,26387.03,Indeed,Female,2020-04-12,13:07,267152,10.71929001379577,82.30334274202878
India,B.Tech,Full time,17,Art Teacher,46304.24,Indeed,Female,2022-09-10,13:08,275431,21.220798429586587,95.23001995685021
India,B.Tech,Full time,16,Art Teacher,52345.31,Indeed,Female,2020-03-18,15:58,418789,34.31447621583519,91.82123444711264
Germany,B.Tech,Full time,11,Art Teacher,67962.94,Indeed,Female,2020-09-06,14:11,475383,54.808356652928076,8.62994603561841
Germany,B.Tech,Full time,18,Data Scientist,60877.98,Indeed,Female,2023-02-25,17:20,83491,52.94258284259502,6.011803363541244
India,B.Tech,Full time,5,AeroSpace Engineer,75977.15,Indeed,Female,2021-10-24,13:29,351975,9.114249799850171,91.86208333254932
Germany,B.Tech,Full time,10,Art Teacher,91578.37,Indeed,Female,2022-09-29,17:04,246656,47.52044354638343,7.37841864947663
India,B.Tech,Full time,15,Data Scientist,121744.3,Indeed,Female,2022-05-25,14:28,138388,22.193820360320736,74.01271649729969
India,B.Tech,Full time,16,Data Scientist,77843.16,Indeed,Female,2021-10-17,13:00,414802,32.36123999586818,76.76277107972368
